_id,date,state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid
66652fbf293428f1f44f6fc4,2021-01-19,Pulau Pinang,1292,224,1249,0,23,23,0,30,30,155,0,808
66652fbf293428f1f44f6fc5,2021-01-19,Sabah,2948,1244,2814,23,119,142,16,82,98,689,75,1115
66652fbf293428f1f44f6fc6,2021-01-19,Sarawak,3054,866,2985,32,188,220,27,20,47,303,156,1350
66652fbf293428f1f44f6fc7,2021-01-19,Selangor,2756,794,2604,49,155,204,7,135,142,538,83,958
66652fbf293428f1f44f6fc8,2021-01-19,Terengganu,1307,268,1284,11,14,25,11,8,19,120,38,16
66652fbf293428f1f44f6fc9,2021-01-19,W.P. Kuala Lumpur,3154,595,3087,6,28,34,1,51,52,330,27,1201
66652fbf293428f1f44f6fca,2021-01-19,W.P. Labuan,122,25,112,0,3,3,0,1,1,9,1,72
66652fbf293428f1f44f6fcb,2021-01-20,Johor,4550,673,4440,25,143,168,9,51,60,595,112,99
66652fbf293428f1f44f6fcc,2021-01-20,Kedah,1924,273,1863,6,22,28,1,41,42,240,14,1377
66652fbf293428f1f44f6fcd,2021-01-20,Kelantan,1529,358,1456,4,41,45,3,55,58,263,5,768
66652fbf293428f1f44f6fce,2021-01-20,Melaka,1091,243,1039,12,29,41,5,11,16,107,22,725
66652fbf293428f1f44f6fcf,2021-01-20,Negeri Sembilan,1331,633,1309,3,66,69,3,64,67,452,5,635
66652fbf293428f1f44f6fd0,2021-01-20,Pahang,2170,701,2113,3,22,25,0,26,26,167,10,1094
66652fbf293428f1f44f6fd1,2021-01-20,Perak,2619,341,2549,3,35,38,0,20,20,166,18,1645
66652fbf293428f1f44f6fd2,2021-01-20,Perlis,508,57,493,5,2,7,7,0,7,7,12,310
66652fbf293428f1f44f6fd3,2021-01-20,Pulau Pinang,1292,224,1249,0,19,19,0,27,27,129,0,810
66652fbf293428f1f44f6fd4,2021-01-20,Sabah,2948,1244,2817,31,106,137,14,86,100,724,86,1171
66652fbf293428f1f44f6fd5,2021-01-20,Sarawak,3054,866,2985,35,24,59,31,8,39,265,129,1184
66652fbf293428f1f44f6fd6,2021-01-20,Selangor,4727,1081,4521,83,174,257,56,127,183,602,309,1968
66652fbf293428f1f44f6fd7,2021-01-20,Terengganu,1307,268,1284,8,15,23,18,11,29,126,31,825
66652fbf293428f1f44f6fd8,2021-01-20,W.P. Kuala Lumpur,3154,595,3087,5,54,59,1,53,54,344,25,1219
66652fbf293428f1f44f6fd9,2021-01-20,W.P. Labuan,122,25,112,1,0,1,0,0,0,8,2,67
66652fbf293428f1f44f6fda,2021-01-21,Johor,4550,691,4440,9,102,111,13,61,74,606,105,93
66652fbf293428f1f44f6fdb,2021-01-21,Kedah,1924,273,1863,5,32,37,0,35,35,237,10,1239
66652fbf293428f1f44f6fdc,2021-01-21,Kelantan,1529,358,1456,0,52,52,2,47,49,272,2,768
66652fbf293428f1f44f6fdd,2021-01-21,Melaka,1101,248,1049,2,25,27,0,17,17,115,20,757
66652fbf293428f1f44f6fde,2021-01-21,Negeri Sembilan,1331,633,1309,5,72,77,4,55,59,454,2,645
66652fbf293428f1f44f6fdf,2021-01-21,Pahang,2170,701,2113,3,29,32,4,41,45,153,9,1094
66652fbf293428f1f44f6fe0,2021-01-21,Perak,2619,359,2549,1,45,46,2,24,26,181,16,1625
66652fbf293428f1f44f6fe1,2021-01-21,Perlis,508,57,493,14,2,16,7,1,8,8,11,305
66652fbf293428f1f44f6fe2,2021-01-21,Pulau Pinang,1292,224,1249,0,23,23,0,37,37,146,1,746
66652fbf293428f1f44f6fe3,2021-01-21,Sabah,2948,1329,2817,29,138,167,18,58,76,757,93,1227
66652fbf293428f1f44f6fe4,2021-01-21,Sarawak,3054,866,2985,48,114,162,59,96,155,264,154,1403
66652fbf293428f1f44f6fe5,2021-01-21,Selangor,5136,1248,4914,273,169,442,44,170,214,612,406,2194
66652fbf293428f1f44f6fe6,2021-01-21,Terengganu,1307,268,1284,6,34,40,4,25,29,136,30,766
66652fbf293428f1f44f6fe7,2021-01-21,W.P. Kuala Lumpur,3154,615,3087,5,47,52,0,68,68,349,31,1181
66652fbf293428f1f44f6fe8,2021-01-21,W.P. Labuan,122,25,112,3,2,5,0,0,0,10,5,58
66652fbf293428f1f44f6fe9,2021-01-22,Johor,4550,691,4440,18,120,138,20,43,63,651,84,83
66652fbf293428f1f44f6fea,2021-01-22,Kedah,1924,273,1863,8,50,58,0,44,44,245,12,1109
66652fbf293428f1f44f6feb,2021-01-22,Kelantan,1529,358,1456,4,45,49,3,48,51,261,5,744
66652fbf293428f1f44f6fec,2021-01-22,Melaka,1101,248,1049,6,44,50,2,8,10,151,24,685
66652fbf293428f1f44f6fed,2021-01-22,Negeri Sembilan,1331,633,1284,2,81,83,2,54,56,464,2,606
66652fbf293428f1f44f6fee,2021-01-22,Pahang,2170,701,2113,2,36,38,3,41,44,147,8,1036
66652fbf293428f1f44f6fef,2021-01-22,Perak,2728,359,2658,4,42,46,2,19,21,182,20,1565
66652fbf293428f1f44f6ff0,2021-01-22,Perlis,508,57,493,5,1,6,2,1,3,8,12,304
66652fbf293428f1f44f6ff1,2021-01-22,Pulau Pinang,1292,224,1249,3,31,34,0,27,27,164,4,750
66652fbf293428f1f44f6ff2,2021-01-22,Sabah,2948,1301,2817,19,107,126,21,65,86,781,90,1233
66652fbf293428f1f44f6ff3,2021-01-22,Sarawak,3054,866,2985,33,134,167,48,140,188,260,138,1320
66652fbf293428f1f44f6ff4,2021-01-22,Selangor,5136,1272,4914,158,149,307,144,179,323,620,416,2261
66652fbf293428f1f44f6ff5,2021-01-22,Terengganu,1307,268,1284,4,22,26,12,17,29,141,22,753
66652fbf293428f1f44f6ff6,2021-01-22,W.P. Kuala Lumpur,3154,619,3087,3,55,58,3,38,41,402,20,1138
66652fbf293428f1f44f6ff7,2021-01-22,W.P. Labuan,122,25,112,0,1,1,0,0,0,11,2,66
66652fbf293428f1f44f6ff8,2021-01-23,Johor,4550,706,4440,23,141,164,2,47,49,669,101,89
66652fbf293428f1f44f6ff9,2021-01-23,Kedah,1924,273,1863,10,67,77,4,33,37,327,10,1079
66652fbf293428f1f44f6ffa,2021-01-23,Kelantan,1619,382,1546,3,65,68,3,60,63,266,4,773
66652fbf293428f1f44f6ffb,2021-01-23,Melaka,1101,248,1049,15,45,60,10,44,54,146,31,624
66652fbf293428f1f44f6ffc,2021-01-23,Negeri Sembilan,1331,633,1284,0,72,72,0,61,61,459,2,540
66652fbf293428f1f44f6ffd,2021-01-23,Pahang,2170,701,2113,4,42,46,5,32,37,157,7,979
66652fbf293428f1f44f6ffe,2021-01-23,Perak,2728,359,2658,10,35,45,2,16,18,192,22,1471
66652fbf293428f1f44f6fff,2021-01-23,Perlis,508,57,493,7,3,10,3,0,3,14,15,308
66652fbf293428f1f44f7000,2021-01-23,Pulau Pinang,1292,224,1249,3,21,24,3,18,21,163,4,695
66652fbf293428f1f44f7001,2021-01-23,Sabah,2948,1301,2817,11,123,134,12,119,131,847,64,782
66652fbf293428f1f44f7002,2021-01-23,Sarawak,3054,866,2985,40,123,163,30,134,164,259,148,1432
66652fbf293428f1f44f7003,2021-01-23,Selangor,5136,1272,4914,138,161,299,118,195,313,624,400,2313
66652fbf293428f1f44f7004,2021-01-23,Terengganu,1307,268,1284,13,43,56,9,20,29,166,25,11
66652fbf293428f1f44f7005,2021-01-23,W.P. Kuala Lumpur,3154,624,3087,2,53,55,1,47,48,400,20,1072
66652fbf293428f1f44f7006,2021-01-23,W.P. Labuan,122,25,112,0,0,0,0,3,3,8,2,69
66652fbf293428f1f44f7007,2021-01-24,Johor,4550,706,4440,25,142,167,4,48,52,690,100,83
66652fbf293428f1f44f7008,2021-01-24,Kedah,1924,273,1863,4,45,49,0,25,25,302,5,1196
66652fbf293428f1f44f7009,2021-01-24,Kelantan,1619,382,1546,1,31,32,3,49,52,247,2,830
66652fbf293428f1f44f700a,2021-01-24,Melaka,1101,231,1048,3,16,19,5,37,42,108,32,645
66652fbf293428f1f44f700b,2021-01-24,Negeri Sembilan,1331,633,1284,10,77,87,1,54,55,470,11,349
66652fbf293428f1f44f700c,2021-01-24,Pahang,2170,701,2113,2,30,32,5,31,36,155,4,950
66652fbf293428f1f44f700d,2021-01-24,Perak,2728,359,2658,2,26,28,8,22,30,184,21,1413
66652fbf293428f1f44f700e,2021-01-24,Perlis,508,57,493,1,0,1,0,0,0,13,17,307
66652fbf293428f1f44f700f,2021-01-24,Pulau Pinang,1292,224,1249,0,38,38,1,22,23,176,3,652
66652fbf293428f1f44f7010,2021-01-24,Sabah,2948,1301,2817,20,95,115,25,68,93,760,84,1068
66652fbf293428f1f44f7011,2021-01-24,Sarawak,3054,866,2985,27,63,90,27,108,135,317,140,1401
66652fbf293428f1f44f7012,2021-01-24,Selangor,5136,1272,4914,131,172,303,100,143,243,665,428,2185
66652fbf293428f1f44f7013,2021-01-24,Terengganu,1307,268,1284,9,28,37,7,15,22,178,31,721
66652fbf293428f1f44f7014,2021-01-24,W.P. Kuala Lumpur,3154,654,3087,5,39,44,2,44,46,376,33,1075
66652fbf293428f1f44f7015,2021-01-24,W.P. Labuan,122,25,112,1,1,2,0,2,2,7,3,68
66652fbf293428f1f44f7016,2021-01-25,Johor,4550,706,4440,10,113,123,4,46,50,714,94,103
66652fbf293428f1f44f7017,2021-01-25,Kedah,1924,273,1863,4,52,56,1,78,79,279,8,1230
66652fbf293428f1f44f7018,2021-01-25,Kelantan,2371,394,2223,2,46,48,1,48,49,246,4,1381
66652fbf293428f1f44f7019,2021-01-25,Melaka,1101,231,1048,0,21,21,1,27,28,102,31,641
66652fbf293428f1f44f701a,2021-01-25,Negeri Sembilan,1331,633,1284,3,56,59,4,69,73,432,10,523
66652fbf293428f1f44f701b,2021-01-25,Pahang,2170,701,2113,4,34,38,2,26,28,162,6,924
66652fbf293428f1f44f701c,2021-01-25,Perak,2728,359,2658,3,13,16,4,22,26,177,12,1492
66652fbf293428f1f44f701d,2021-01-25,Perlis,508,57,493,3,1,4,7,0,7,10,11,320
66652fbf293428f1f44f701e,2021-01-25,Pulau Pinang,1292,224,1249,0,25,25,0,20,20,181,0,678
66652fbf293428f1f44f701f,2021-01-25,Sabah,2948,1307,2817,21,95,116,10,107,117,741,89,1194
66652fbf293428f1f44f7020,2021-01-25,Sarawak,3054,866,2985,28,166,194,38,130,168,303,128,1379
66652fbf293428f1f44f7021,2021-01-25,Selangor,5136,1272,4914,104,166,270,67,141,208,687,429,2276
66652fbf293428f1f44f7022,2021-01-25,Terengganu,1307,288,1284,4,29,33,5,37,42,170,25,723
66652fbf293428f1f44f7023,2021-01-25,W.P. Kuala Lumpur,3154,654,3087,7,55,62,4,54,58,398,38,1092
66652fbf293428f1f44f7024,2021-01-25,W.P. Labuan,122,25,112,0,1,1,0,0,0,8,3,66
66652fbf293428f1f44f7025,2021-01-26,Johor,4550,706,4440,20,178,198,7,56,63,761,85,100
66652fbf293428f1f44f7026,2021-01-26,Kedah,1924,413,1863,8,33,41,1,44,45,274,11,1230
66652fbf293428f1f44f7027,2021-01-26,Kelantan,2388,418,2254,9,59,68,4,53,57,260,9,1403
66652fbf293428f1f44f7028,2021-01-26,Melaka,1101,231,1048,13,8,21,8,19,27,91,36,656
66652fbf293428f1f44f7029,2021-01-26,Negeri Sembilan,1331,633,1284,0,41,41,3,66,69,393,7,558
66652fbf293428f1f44f702a,2021-01-26,Pahang,2170,701,2113,6,12,18,2,23,25,150,10,1017
66652fbf293428f1f44f702b,2021-01-26,Perak,2728,359,2656,0,10,10,1,23,24,145,11,1548
66652fbf293428f1f44f702c,2021-01-26,Perlis,508,57,493,1,1,2,3,1,4,8,10,323
66652fbf293428f1f44f702d,2021-01-26,Pulau Pinang,1292,224,1249,0,24,24,0,25,25,168,0,713
66652fbf293428f1f44f702e,2021-01-26,Sabah,2948,1307,2817,23,82,105,14,88,102,723,96,1118
66652fbf293428f1f44f702f,2021-01-26,Sarawak,3054,866,2985,48,129,177,25,146,171,306,137,1358
66652fbf293428f1f44f7030,2021-01-26,Selangor,5136,1268,4914,126,136,262,106,163,269,666,422,2360
66652fbf293428f1f44f7031,2021-01-26,Terengganu,1307,288,1284,5,11,16,2,24,26,159,29,764
66652fbf293428f1f44f7032,2021-01-26,W.P. Kuala Lumpur,3154,743,3087,3,36,39,7,28,35,403,34,1136
66652fbf293428f1f44f7033,2021-01-26,W.P. Labuan,122,25,112,1,0,1,0,2,2,6,4,66
66652fbf293428f1f44f7034,2021-01-27,Johor,4550,706,4440,6,158,164,4,48,52,775,51,105
66652fbf293428f1f44f7035,2021-01-27,Kedah,1924,413,1863,5,27,32,0,46,46,266,14,1235
66652fbf293428f1f44f7036,2021-01-27,Kelantan,2388,416,2259,1,59,60,1,37,38,277,9,1664
66652fbf293428f1f44f7037,2021-01-27,Melaka,1101,231,1048,9,15,24,13,24,37,82,32,685
66652fbf293428f1f44f7038,2021-01-27,Negeri Sembilan,1331,633,1284,0,37,37,4,58,62,369,3,580
66652fbf293428f1f44f7039,2021-01-27,Pahang,2170,701,2113,3,22,25,3,26,29,146,6,1064
66652fbf293428f1f44f703a,2021-01-27,Perak,2728,359,2656,4,48,52,2,14,16,173,19,1590
66652fbf293428f1f44f703b,2021-01-27,Perlis,508,57,493,2,0,2,3,0,3,6,7,331
66652fbf293428f1f44f703c,2021-01-27,Pulau Pinang,1292,224,1249,0,22,22,0,17,17,165,0,738
66652fbf293428f1f44f703d,2021-01-27,Sabah,2948,1307,2811,26,95,121,30,83,113,677,89,1228
66652fbf293428f1f44f703e,2021-01-27,Sarawak,3054,866,2985,61,190,251,37,145,182,330,169,1402
66652fbf293428f1f44f703f,2021-01-27,Selangor,5136,1268,4910,143,163,306,146,181,327,673,423,2394
66652fbf293428f1f44f7040,2021-01-27,Terengganu,1307,288,1284,4,11,15,10,30,40,140,22,712
66652fbf293428f1f44f7041,2021-01-27,W.P. Kuala Lumpur,3154,743,3087,4,42,46,5,46,51,422,46,1072
66652fbf293428f1f44f7042,2021-01-27,W.P. Labuan,122,25,112,0,0,0,0,0,0,6,4,70
66652fbf293428f1f44f7043,2021-01-28,Johor,4550,706,4434,10,142,152,5,59,64,761,62,110
66652fbf293428f1f44f7044,2021-01-28,Kedah,1924,413,1863,4,36,40,1,49,50,266,8,1195
66652fbf293428f1f44f7045,2021-01-28,Kelantan,2388,416,2259,13,32,45,14,54,68,261,8,1320
66652fbf293428f1f44f7046,2021-01-28,Melaka,1101,231,1048,15,17,32,7,9,16,90,40,694
66652fbf293428f1f44f7047,2021-01-28,Negeri Sembilan,1331,633,1284,0,42,42,0,64,64,334,3,527
66652fbf293428f1f44f7048,2021-01-28,Pahang,2170,701,2113,5,29,34,2,24,26,151,7,1054
66652fbf293428f1f44f7049,2021-01-28,Perak,2728,359,2656,2,31,33,3,18,21,187,15,1616
66652fbf293428f1f44f704a,2021-01-28,Perlis,508,57,493,1,0,1,1,0,1,6,8,324
66652fbf293428f1f44f704b,2021-01-28,Pulau Pinang,1292,224,1249,0,18,18,0,40,40,140,0,680
66652fbf293428f1f44f704c,2021-01-28,Sabah,2948,1280,2811,18,81,99,22,64,86,708,80,1269
66652fbf293428f1f44f704d,2021-01-28,Sarawak,3054,866,2983,49,110,159,38,91,129,306,165,1392
66652fbf293428f1f44f704e,2021-01-28,Selangor,5136,1268,4910,111,137,248,128,158,286,663,432,2355
66652fbf293428f1f44f704f,2021-01-28,Terengganu,1307,288,1284,10,9,19,5,15,20,134,26,638
66652fbf293428f1f44f7050,2021-01-28,W.P. Kuala Lumpur,3154,743,3087,9,35,44,4,71,75,394,49,979
66652fbf293428f1f44f7051,2021-01-28,W.P. Labuan,122,25,112,1,3,4,0,0,0,9,2,73
66652fbf293428f1f44f7052,2021-01-29,Johor,4550,706,4434,9,135,144,1,58,59,730,65,101
66652fbf293428f1f44f7053,2021-01-29,Kedah,1924,413,1863,6,50,56,0,48,48,291,13,1177
66652fbf293428f1f44f7054,2021-01-29,Kelantan,2388,404,2259,0,28,28,8,50,58,238,0,1228
66652fbf293428f1f44f7055,2021-01-29,Melaka,1101,231,1048,6,9,15,6,5,11,94,40,716
66652fbf293428f1f44f7056,2021-01-29,Negeri Sembilan,1331,633,1284,4,42,46,1,40,41,328,4,518
66652fbf293428f1f44f7057,2021-01-29,Pahang,2170,701,2113,1,30,31,3,26,29,154,6,1036
66652fbf293428f1f44f7058,2021-01-29,Perak,2728,359,2656,8,26,34,0,32,32,174,26,1616
66652fbf293428f1f44f7059,2021-01-29,Perlis,508,57,493,1,3,4,1,1,2,8,6,307
66652fbf293428f1f44f705a,2021-01-29,Pulau Pinang,1292,224,1249,0,18,18,0,13,13,147,0,684
66652fbf293428f1f44f705b,2021-01-29,Sabah,2948,1280,2811,27,71,98,21,81,102,665,84,1222
66652fbf293428f1f44f705c,2021-01-29,Sarawak,3054,866,2983,39,165,204,39,150,189,344,207,1348
66652fbf293428f1f44f705d,2021-01-29,Selangor,5136,1268,4910,175,139,314,93,162,255,667,441,2378
66652fbf293428f1f44f705e,2021-01-29,Terengganu,1307,288,1284,11,30,41,12,30,42,134,25,649
66652fbf293428f1f44f705f,2021-01-29,W.P. Kuala Lumpur,3154,756,3087,5,32,37,3,69,72,347,54,1047
66652fbf293428f1f44f7060,2021-01-29,W.P. Labuan,122,25,112,0,3,3,0,1,1,12,2,66
66652fbf293428f1f44f7061,2021-01-30,Johor,4550,706,4434,8,146,154,1,46,47,779,66,110
66652fbf293428f1f44f7062,2021-01-30,Kedah,1924,413,1863,4,27,31,3,30,33,275,9,1147
66652fbf293428f1f44f7063,2021-01-30,Kelantan,2388,404,2259,2,31,33,0,36,36,231,2,1196
66652fbf293428f1f44f7064,2021-01-30,Melaka,1101,231,1048,6,19,25,3,24,27,89,43,662
66652fbf293428f1f44f7065,2021-01-30,Negeri Sembilan,1331,633,1284,0,35,35,0,48,48,308,2,498
66652fbf293428f1f44f7066,2021-01-30,Pahang,2170,701,2113,1,30,31,4,28,32,152,2,976
66652fbf293428f1f44f7067,2021-01-30,Perak,2728,359,2656,3,24,27,6,28,34,167,20,1536
66652fbf293428f1f44f7068,2021-01-30,Perlis,508,57,493,5,0,5,2,1,3,6,13,274
66652fbf293428f1f44f7069,2021-01-30,Pulau Pinang,1292,224,1249,0,16,16,0,29,29,138,0,684
66652fbf293428f1f44f706a,2021-01-30,Sabah,2948,1280,2811,20,60,80,15,70,85,641,87,1202
66652fbf293428f1f44f706b,2021-01-30,Sarawak,3054,866,2983,57,206,263,51,135,186,345,178,1362
66652fbf293428f1f44f706c,2021-01-30,Selangor,5161,1268,4935,165,149,314,141,172,313,677,480,2205
66652fbf293428f1f44f706d,2021-01-30,Terengganu,1307,288,1284,12,35,47,7,32,39,136,31,641
66652fbf293428f1f44f706e,2021-01-30,W.P. Kuala Lumpur,3113,726,3046,6,44,50,3,56,59,334,70,940
66652fbf293428f1f44f706f,2021-01-30,W.P. Labuan,122,25,112,0,0,0,0,1,1,11,2,59
66652fbf293428f1f44f7070,2021-01-31,Johor,4550,706,4434,10,138,148,2,50,52,782,66,109
66652fbf293428f1f44f7071,2021-01-31,Kedah,1924,413,1863,0,41,41,1,33,34,279,3,1233
66652fbf293428f1f44f7072,2021-01-31,Kelantan,2390,406,2261,0,28,28,2,20,22,241,0,1281
66652fbf293428f1f44f7073,2021-01-31,Melaka,1101,231,1048,1,22,23,2,11,13,100,42,639
66652fbf293428f1f44f7074,2021-01-31,Negeri Sembilan,1331,633,1284,1,29,30,0,37,37,295,3,483
66652fbf293428f1f44f7075,2021-01-31,Pahang,2170,701,2113,1,24,25,2,22,24,153,1,975
66652fbf293428f1f44f7076,2021-01-31,Perak,2728,359,2656,2,15,17,4,18,22,160,16,1473
66652fbf293428f1f44f7077,2021-01-31,Perlis,508,57,493,3,0,3,2,0,2,7,12,274
66652fbf293428f1f44f7078,2021-01-31,Pulau Pinang,1292,224,1249,0,6,6,0,24,24,120,0,672
66652fbf293428f1f44f7079,2021-01-31,Sabah,2948,1280,2801,31,59,90,20,80,100,614,99,1144
66652fbf293428f1f44f707a,2021-01-31,Sarawak,3054,866,2979,47,59,106,33,168,201,324,190,1366
66652fbf293428f1f44f707b,2021-01-31,Selangor,5161,1268,4935,99,148,247,90,168,258,653,499,2170
66652fbf293428f1f44f707c,2021-01-31,Terengganu,1307,288,1295,9,18,27,5,22,27,130,36,582
66652fbf293428f1f44f707d,2021-01-31,W.P. Kuala Lumpur,3113,776,3046,7,28,35,5,62,67,296,58,951
66652fbf293428f1f44f707e,2021-01-31,W.P. Labuan,122,25,112,1,0,1,0,1,1,12,3,62
66652fbf293428f1f44f707f,2021-02-01,Johor,4550,706,4434,1,114,115,2,64,66,736,61,112
66652fbf293428f1f44f7080,2021-02-01,Kedah,1924,413,1863,9,30,39,0,65,65,244,12,1248
66652fbf293428f1f44f7081,2021-02-01,Kelantan,2390,406,2261,2,35,37,0,32,32,242,1,1306
66652fbf293428f1f44f7082,2021-02-01,Melaka,1101,231,1048,3,38,41,13,32,45,106,32,685
66652fbf293428f1f44f7083,2021-02-01,Negeri Sembilan,1331,633,1284,0,57,57,1,25,26,321,2,509
66652fbf293428f1f44f7084,2021-02-01,Pahang,2170,701,2113,1,21,22,0,36,36,148,2,982
66652fbf293428f1f44f7085,2021-02-01,Perak,2728,359,2656,2,18,20,6,15,21,158,13,1562
66652fbf293428f1f44f7086,2021-02-01,Perlis,508,57,493,1,0,1,6,0,6,7,6,269
66652fbf293428f1f44f7087,2021-02-01,Pulau Pinang,1292,224,1249,0,24,24,0,24,24,119,0,687
66652fbf293428f1f44f7088,2021-02-01,Sabah,2948,1282,2801,10,43,53,25,70,95,590,68,1161
66652fbf293428f1f44f7089,2021-02-01,Sarawak,3054,866,2979,44,196,240,33,136,169,333,199,1432
66652fbf293428f1f44f708a,2021-02-01,Selangor,5161,1268,4935,137,118,255,181,133,314,635,432,2296
66652fbf293428f1f44f708b,2021-02-01,Terengganu,1307,288,1295,5,12,17,3,18,21,124,38,555
66652fbf293428f1f44f708c,2021-02-01,W.P. Kuala Lumpur,3113,780,3046,6,42,48,3,42,45,296,60,947
66652fbf293428f1f44f708d,2021-02-01,W.P. Labuan,122,25,112,0,0,0,0,1,1,11,3,60
66652fbf293428f1f44f708e,2021-02-02,Johor,4550,706,4434,0,166,166,0,58,58,755,62,41
66652fbf293428f1f44f708f,2021-02-02,Kedah,1924,413,1863,3,15,18,0,32,32,242,7,1247
66652fbf293428f1f44f7090,2021-02-02,Kelantan,2596,406,2467,2,17,19,1,26,27,231,2,1335
66652fbf293428f1f44f7091,2021-02-02,Melaka,1101,231,1048,3,38,41,13,32,45,92,24,725
66652fbf293428f1f44f7092,2021-02-02,Negeri Sembilan,1331,633,1284,1,41,42,0,44,44,317,1,574
66652fbf293428f1f44f7093,2021-02-02,Pahang,2170,701,2113,3,12,15,1,32,33,128,4,1062
66652fbf293428f1f44f7094,2021-02-02,Perak,2728,359,2656,1,14,15,0,34,34,134,9,1646
66652fbf293428f1f44f7095,2021-02-02,Perlis,508,57,493,3,0,3,2,0,2,7,7,236
66652fbf293428f1f44f7096,2021-02-02,Pulau Pinang,1292,224,1249,1,21,22,0,30,30,103,1,700
66652fbf293428f1f44f7097,2021-02-02,Sabah,2948,1282,2801,15,55,70,13,81,94,554,79,1222
66652fbf293428f1f44f7098,2021-02-02,Sarawak,3054,866,2979,48,85,133,37,167,204,321,200,1319
66652fbf293428f1f44f7099,2021-02-02,Selangor,5161,1268,4935,112,147,259,195,156,351,641,338,2447
66652fbf293428f1f44f709a,2021-02-02,Terengganu,1307,288,1295,4,11,15,7,15,22,119,35,594
66652fbf293428f1f44f709b,2021-02-02,W.P. Kuala Lumpur,3113,780,3046,5,31,36,3,39,42,305,59,1041
66652fbf293428f1f44f709c,2021-02-02,W.P. Labuan,122,25,112,0,0,0,0,1,1,12,2,58
66652fbf293428f1f44f709d,2021-02-03,Johor,4550,706,4434,0,136,136,0,61,61,761,60,37
66652fbf293428f1f44f709e,2021-02-03,Kedah,1924,413,1863,1,29,30,2,36,38,237,5,1251
66652fbf293428f1f44f709f,2021-02-03,Kelantan,2596,406,2467,1,26,27,1,52,53,202,2,1351
66652fbf293428f1f44f70a0,2021-02-03,Melaka,1101,231,1048,12,13,25,4,8,12,97,32,705
66652fbf293428f1f44f70a1,2021-02-03,Negeri Sembilan,1331,633,1284,5,26,31,3,40,43,298,5,613
66652fbf293428f1f44f70a2,2021-02-03,Pahang,2170,701,2113,1,13,14,2,12,14,129,3,1059
66652fbf293428f1f44f70a3,2021-02-03,Perak,2728,359,2656,1,13,14,5,22,27,121,9,1653
66652fbf293428f1f44f70a4,2021-02-03,Perlis,508,57,493,4,0,4,2,0,2,8,9,233
66652fbf293428f1f44f70a5,2021-02-03,Pulau Pinang,1292,224,1249,0,13,13,0,21,21,92,0,746
66652fbf293428f1f44f70a6,2021-02-03,Sabah,2948,1282,2801,17,105,122,27,51,78,565,70,1258
66652fbf293428f1f44f70a7,2021-02-03,Sarawak,3054,866,2978,46,110,156,46,93,139,311,198,1402
66652fbf293428f1f44f70a8,2021-02-03,Selangor,5161,1304,4935,149,151,300,108,182,290,599,487,2352
66652fbf293428f1f44f70a9,2021-02-03,Terengganu,1307,288,1295,14,15,29,3,24,27,110,43,572
66652fbf293428f1f44f70aa,2021-02-03,W.P. Kuala Lumpur,3113,780,3046,3,41,44,1,39,40,309,76,1064
66652fbf293428f1f44f70ab,2021-02-03,W.P. Labuan,122,25,112,2,0,2,0,1,1,12,4,60
66652fbf293428f1f44f70ac,2021-02-04,Johor,4550,706,4434,0,172,172,0,67,67,724,182,37
66652fbf293428f1f44f70ad,2021-02-04,Kedah,1924,413,1863,4,32,36,0,15,15,252,8,1210
66652fbf293428f1f44f70ae,2021-02-04,Kelantan,2596,406,2467,2,23,25,0,47,47,180,3,1353
66652fbf293428f1f44f70af,2021-02-04,Melaka,1101,231,1048,6,13,19,4,12,16,98,30,783
66652fbf293428f1f44f70b0,2021-02-04,Negeri Sembilan,1331,633,1284,5,65,70,1,45,46,311,9,566
66652fbf293428f1f44f70b1,2021-02-04,Pahang,2170,701,2113,3,12,15,2,28,30,113,4,1063
66652fbf293428f1f44f70b2,2021-02-04,Perak,2728,359,2656,1,22,23,0,15,15,130,8,1686
66652fbf293428f1f44f70b3,2021-02-04,Perlis,508,57,493,2,0,2,3,0,3,8,8,250
66652fbf293428f1f44f70b4,2021-02-04,Pulau Pinang,1292,224,1249,0,19,19,0,12,12,99,0,736
66652fbf293428f1f44f70b5,2021-02-04,Sabah,2948,1282,2801,17,83,100,18,56,74,645,69,1162
66652fbf293428f1f44f70b6,2021-02-04,Sarawak,3054,866,2978,39,142,181,52,127,179,327,165,1579
66652fbf293428f1f44f70b7,2021-02-04,Selangor,5161,1304,4935,116,147,263,191,175,366,608,340,2446
66652fbf293428f1f44f70b8,2021-02-04,Terengganu,1307,288,1295,2,15,17,8,17,25,108,39,546
66652fbf293428f1f44f70b9,2021-02-04,W.P. Kuala Lumpur,3113,780,3046,3,25,28,4,38,42,288,61,1125
66652fbf293428f1f44f70ba,2021-02-04,W.P. Labuan,122,25,112,0,0,0,1,4,5,9,3,54
66652fbf293428f1f44f70bb,2021-02-05,Johor,4550,706,4434,0,156,156,0,94,94,708,184,38
66652fbf293428f1f44f70bc,2021-02-05,Kedah,1924,426,1863,4,24,28,0,42,42,239,5,1000
66652fbf293428f1f44f70bd,2021-02-05,Kelantan,2596,406,2467,0,33,33,4,34,38,178,0,1229
66652fbf293428f1f44f70be,2021-02-05,Melaka,1101,231,1048,6,27,33,1,29,30,93,29,769
